State,County,FIPS State,FIPS County,N of CDC Rows,Population2010,Lack Health Insurance,Arthritis,Binge Drinking,High Blood Pressure,Take Blood Pressure Meds,Cancer Excl Skin Cancer,Asthma,Corornary Heart Disease,Routine Checkup,Cholesterol Screening,Colon Screening,COPD,Core Med Services Male,Core Med Services Female,Smoking CDC,Dental Visits,Diabetes CDC,High Cholesterol,Kidney Disease,No Leisure Physical Activities,Mammography CDC,Poor Mental Health,Obesity CDC,Pap Test,Poor Physical Health,Sleep Less Than 7 Hrs,Stroke,Teeth Lost,% Low Birth Rate,% Smokers,% Obese,Food Environment Index,% Excessive Drinking,Teen Birth Rate,Primary Care Physician Rate,Dentist Rate,% Receiving HbA1c,% Mammography,% Unemployed,% Children in Poverty,Association Rate,Air Polution,Diabetes Prevalence,% Food Insecure,% Limited Access,Drug Overdose Mortality Rate,Household Income,Population,% < 18,% 65 and over,% Female,% Rural
Louisiana,East Baton Rouge,22,22033,64,229422,16.44385979,22.43576684,16.59623794,37.65303981,76.78873691,5.222955078,9.538994517,6.528901326,72.8108891,70.78590937,63.39874598,6.912815685,24.69775,27.88708319,20.26416821,54.63484496,12.86169897,34.78286041,3.170073925,29.83772611,80.89170175,14.11797299,34.38711893,84.84450445,13.09617256,38.28918892,3.837760982,19.17807795,11.70732848,16.74920843,32.2,6.5,18.36133337,30.90101577,90.43028,71.35875,83.99429387,67.13978495,5.142607609,28.9,12.53489064,9.8,11.9,80660,10.72774012,16.56924152,50451,447037,22.60461662,13.25572604,52.1661518,6.875964114
Louisiana,Jefferson,22,22051,18,66702,17.57561093,25.41540733,17.67005187,36.09079488,79.90449762,5.827155108,8.672003838,6.971897394,72.36787203,74.78032293,61.08186411,7.155361159,29.22933045,29.29936883,19.85417529,57.85389793,12.14086084,39.20833708,3.034003478,27.47274894,80.80376301,13.25218134,33.7030134,83.2215001,13.20970736,38.60563102,3.383766604,16.04403916,9.633783418,17.26805478,35.7,7.9,18.69028117,34.58589503,88.24709,83.15713,83.71731009,63.41920375,5.290995557,26.3,7.266059252,8.7,12.3,58140,4.74491898,29.11699837,49681,436523,21.89140091,15.98839007,51.41699292,1.142521593
Louisiana,Lafayette,22,22055,34,120623,14.57740895,24.66180165,18.27335749,35.82968091,78.18472265,5.848652413,9.272583172,6.547244721,70.57632624,72.21951535,62.94719664,7.156587052,29.29755353,28.66630328,21.84014989,58.16796548,10.87792046,35.83680807,2.963355247,27.04950631,79.69153147,13.80937301,32.97560084,82.85187485,13.1047578,37.40489459,3.529232402,17.56585974,9.053851105,20.85759173,32,7.5,19.6645512,31.9057576,102.87466,65.03782,81.37931035,66.10169492,6.17962219,22.9,7.830136028,9.8,10.7,33660,6.988085578,14.36260702,51125,241398,23.7789874,11.99719965,51.10812849,8.318515376
Louisiana,Orleans,22,22071,172,343815,16.35453427,24.68813199,19.19642424,38.59980193,79.81955063,5.239415674,9.530172913,6.297349447,72.36105784,73.05553859,62.3370839,6.902302401,25.18081381,27.16934427,20.89872519,55.69577418,13.34216076,35.65681515,3.400591016,27.29645507,81.50315286,13.47235141,34.31280921,85.7165653,12.89981094,41.12193389,4.191440455,19.2102561,12.05465647,20.32922087,32,5.7,20.44273121,33.64842163,90.34513,68.2001,79.38684954,62.10588935,5.870520707,36,9.932831473,9.5,11.7,88170,8.852439074,31.06144331,38418,391495,20.35172863,13.00297577,52.36005568,0.591863979
Maine,Cumberland,23,23005,20,66194,11.47069523,25.91033326,19.41347554,27.59557513,71.80859746,6.359938967,11.37301568,5.575984228,69.80378886,76.28541711,72.58704414,6.0273907,42.43876182,34.17817174,16.50011028,66.3777004,7.956298154,35.0118198,2.432078436,17.7538508,78.03039701,12.8657975,26.29021361,82.93593226,10.707123,31.5481388,2.661359036,12.67628184,6.604064039,12.75595592,23.8,7.9,22.17347647,10.17003273,162.42668,88.68618,89.02391219,68.73963516,2.915339439,11.3,12.96654562,8.6,8.3,39130,4.501344824,20.69405563,65475,292041,19.21579504,17.36605477,51.35717245,36.09846844
Maryland,Baltimore City,24,24510,199,620939,12.97617979,26.87813425,16.54026289,38.6294607,77.15624449,5.494706726,12.40872227,6.482577033,76.77940571,75.35120406,64.40475618,7.372856432,34.3352318,32.72483819,22.28727669,54.35961214,13.50548991,34.87820865,3.385470553,29.11589931,83.76109376,14.11866125,35.81069235, ,12.54679252,43.32224727,4.295836306,19.91304621,11.7363292,20.2213931,33.6,6.5,17.84915668,43.89232448,94.71753,68.00463,80.52329136,62.699096,6.290150347,31.3,9.761212127,10.3,12.2,144360,0.886807524,58.89294178,46604,614664,21.0207528,12.86735517,53.03775721,0
Massachusetts,Bristol,25,25005,56,183929,12.06859495,31.07153739,16.13757483,34.39031365,78.16395457,7.008103127,13.04964089,8.098516819,78.00678305,74.23350043,65.64126701,10.50052846,30.54227501,22.59730439,27.03658368,57.85449548,11.51857945,39.4824579,3.411446808,31.1065422,82.41097489,18.29713585,31.17666165,82.6951416,16.74947888,40.10039417,4.125601183,27.58307934,7.920096366,18.11531792,29.1,8.3,20.42960129,17.27441189,54.78005,63.58315,90.68294889,76.37823372,4.684197352,14.7,8.477437802,8.2,11.4,63580,4.502099906,35.64389651,65154,558324,20.76607848,16.36433326,51.53226442,9.834301504
Massachusetts,Essex,25,25009,40,166706,17.46395451,23.42234653,15.99727784,28.87242751,73.04199009,5.012238312,11.43976881,6.550484686,75.4258287,70.29489401,57.87614783,7.115429559,22.98539885,19.78350629,20.85186376,58.99809725,12.58097189,35.55880592,3.16809353,29.90051408,78.36206135,15.94582379,30.07678188,83.17197521,15.16571929,40.11467374,3.266517702,23.30628892,7.592905697,13.70237072,25.6,8.9,19.18446026,15.67415826,78.21732,87.93122,90.79719314,74.57078525,3.798279154,14.2,8.749515169,9.4,9.9,61890,4.413227733,30.37667072,73503,779018,21.62350549,16.34942967,51.80162718,4.24404468
Massachusetts,Hampden,25,25013,37,153060,16.1576323,27.47017509,16.21211878,31.73209983,75.68898994,5.434261074,12.77346857,7.409285248,78.38666275,71.00175748,58.46654449,8.277798249,25.65732131,24.09971776,23.75251339,58.10559715,13.47065203,36.14739122,3.523418267,34.99729779,83.32868679,17.3096289,36.53677839,84.30945773,16.72318372,39.08517444,4.036319744,27.80231739,8.120712562,18.29359785,27.6,8.4,19.67315133,27.29682053,70.10984,78.76755,90.51837889,71.14277884,5.048141123,26.7,8.880579575,8.8,11.1,49210,4.932812164,22.59617229,51589,468467,22.01179592,15.84658044,51.6529446,8.570842952
Massachusetts,Middlesex,25,25017,93,372581,7.449383624,19.20048285,18.92882675,24.37316047,72.90593347,5.230840005,10.04632845,4.310174969,73.31319391,74.94446496,69.28108465,4.598675187,32.70341536,30.40537521,14.36649024,68.86230001,7.099955178,30.64033351,2.151009848,18.70250308,83.87571911,11.91644394,22.48616489,82.77473462,9.294631235,32.751902,2.139478664,15.07516594,7.231122779,11.26355277,22.5,8.9,20.35028585,7.155989658,126.86585,95.04496,91.19913687,75.81978381,3.008927397,8.6,9.532287074,9.6,8.2,135980,2.993365706,21.36883623,94977,1589774,20.2307372,14.57861306,51.10336438,3.027706351
Massachusetts,Norfolk,25,25021,20,92271,7.104358899,23.5772312,17.38844707,29.39642249,77.23644482,6.117589492,9.776558182,5.649201808,77.21823975,77.82618049,65.94801509,5.604578903,29.37669799,29.66945086,15.96943027,70.30130919,8.630084208,33.81772063,2.48618851,20.37202913,81.47267831,11.7939927,24.16782738,80.66935982,10.42451041,34.28223711,2.568177434,14.01490501,7.198939936,11.74146395,20.6,8.9,20.610481,4.009374576,126.57628,118.62056,91.15407147,76.65540541,3.23289933,6,9.827261455,9.5,8.9,58990,3.476868916,24.50301085,92606,697181,21.28313881,16.33119663,52.04545161,1.240366699
Massachusetts,Plymouth,25,25023,21,93810,11.22978574,28.25564759,17.12131329,35.99580962,77.57444835,5.992269481,12.98815052,6.866515297,77.81063213,74.47682337,66.22825285,8.476028142,24.71368724,25.81016629,24.91204882,57.28815691,12.63511459,35.43143801,3.123661657,29.9757222,83.92676047,16.69342607,32.07228867,84.90522759,15.55283019,44.41284618,3.729090715,22.83342821,7.181673773,16.15538921,28.8,8.5,21.65576045,11.04934924,63.67642,71.65597,91.02193995,74.76716109,3.904456015,10.6,8.326916709,8.7,10.8,47160,5.824657262,30.30738481,81483,513565,21.91893918,17.2905085,51.37012842,10.30774733
Massachusetts,Suffolk,25,25025,173,617554,10.1483867,18.22938188,22.3947352,25.92140703,70.57935112,4.60492297,11.53957322,4.718523886,74.77530256,71.56351169,63.38389938,5.291136969,26.29601007,27.34319072,16.75171305,65.91384851,8.808444282,28.78431748,2.539840565,20.48495241,83.71612102,14.02732959,23.55712294,84.86331171,10.85772791,35.96713421,2.687555744,16.99518487,8.674049051,14.22831888,21,8.1,25.65803916,15.11909192,149.84816,197.26356,89.08879861,74.14834501,3.401318744,28.2,9.934187614,10,7.8,113220,0.211504191,24.81107312,61367,784230,17.09664257,11.32333627,51.58524923,0.074097363
Massachusetts,Worcester,25,25027,44,181045,11.04509045,24.10574719,18.18241763,30.34640117,73.58875804,5.673371261,11.47996244,6.035253114,77.37715982,73.66836201,63.51106465,6.786347593,29.58662101,26.67044878,21.31657378,60.90547488,9.949177829,34.80401061,2.814376536,26.75416167,79.78987268,14.68743959,28.74834875,84.21955591,13.06949598,38.35724378,3.046352012,20.91830595,7.548728114,15.8627494,27.2,8.5,21.04492055,14.76695661,102.93505,70.88919,89.63459019,71.98906891,3.938157249,11.7,8.693921459,9,9.8,79390,5.020361978,24.2248556,69064,819589,21.54823942,14.84365944,50.6488008,18.39028642
Michigan,Eaton,26,26045,2,4728,13.65848139,26.65378596,17.18845178,33.11190778,72.6483714,4.679060914,12.14765228,5.20035956,71.96353638,70.95740271,60.23610406,7.042597293,25.78845178,24.09350677,22.11118866,65.62419628,10.97978003,34.24295685,2.894945008,25.00143824,81.91588409,15.06895093,41.3642555,86.37364636,13.79024958,44.13212775,3.210829103,15.25920051,6.959890041,16.5296596,37.6,7.9,18.80401249,17.95275591,37.68348,65.04214,88.60037999,71.75239756,3.96691898,16.4,11.48886499,10.2,11.7,12200,9.220235792,18.06823054,57807,109160,21.40436057,17.38365702,51.10663247,37.97177034
Michigan,Genesee,26,26049,39,102395,17.75905855,34.43263148,15.07700181,41.14593779,75.53104253,5.765150642,13.74633722,8.855207774,75.2146472,69.12975634,56.71817179,11.6960125,22.91691587,19.78106158,29.86766834,50.48464671,16.63512769,40.37539235,4.388677182,35.49448508,83.18772206,18.45353679,45.17859563,84.156242,20.00354217,48.90132038,5.681171932,26.03729088,10.34373833,20.8269151,31.2,6.7,18.80958679,35.02742379,91.27441,71.70564,84.95726496,68.70729708,5.427427679,29.1,9.541218307,9.8,11.6,70240,10.9774885,20.20515126,44174,408615,23.02093658,16.47859232,51.78077163,16.75520797
Michigan,Ingham,26,26065,38,109481,13.88881906,29.64470273,20.11486194,31.16219892,72.88171098,5.634932089,11.85758625,6.478915976,71.04575497,70.47170925,63.07574282,8.33486541,36.97520392,26.51122661,23.61582101,65.5681141,11.24828235,36.59587874,3.153501521,26.11136544,80.94861665,15.4642559,38.17588714,84.62023913,15.03564637,39.82384432,3.472331272,15.71505741,8.223082486,18.37355117,29.8,6.8,23.62890662,17.7072251,105.91258,72.90376,87.49616917,64.64014305,4.125096577,23.2,14.64599682,10.1,9.3,44990,11.26290734,22.5918171,49387,288051,20.00791527,12.62033459,51.32841059,13.20635825
Michigan,Kalamazoo,26,26077,21,74257,13.30520355,25.54072074,20.23706991,27.40378416,68.50432956,5.127011595,12.01471646,5.594722383,69.2110131,64.35446086,63.86974157,7.705816287,29.00643172,29.42821418,20.80780398,60.73989388,9.401766837,31.09581454,2.88365676,23.62406642,80.9363225,16.03912493,38.12527169,84.16611633,13.81148713,38.70841806,3.196858209,19.78083009,7.471474213,15.22177092,31.7,7.3,21.82046951,23.96035403,97.97781,66.88222,87.20100713,67.3750718,3.896477354,19.6,11.10415234,10.5,8.7,37380,9.281965174,16.26672302,53370,261654,21.76997103,14.31623442,50.98641718,17.54716755
Michigan,Kent,26,26081,66,260161,14.52460438,26.3820811,20.94663997,29.75481798,72.20280865,5.681909279,11.0273669,5.971960824,71.13821941,69.86935129,63.5720919,7.598013153,36.82126299,28.94234455,21.30890064,64.51144637,9.636991325,34.33647357,2.954844116,24.49045207,81.29726093,14.2407882,34.17287372,84.89580952,13.74934675,36.33686179,3.147201541,16.16773037,7.874372673,16.31928702,29.4,8.2,23.39579527,26.58297202,89.25639,69.76313,83.44002227,64.84149856,3.364737168,14.9,12.0056131,10.7,9.3,73230,5.284038419,12.7373244,59649,642173,24.72604734,12.81866413,50.71826439,15.67533213
Michigan,Macomb,26,26099,68,263706,11.30928193,32.40193776,19.26357383,34.22907556,76.95926752,7.48175544,11.05743897,7.531356511,72.00305492,77.33185555,62.79246358,9.21404822,27.86805875,30.02351369,24.16560488,66.2887932,10.95394417,39.70590658,3.169451965,25.51157918,77.54824691,14.50104169,32.59870651,82.90540071,15.00708289,38.25394113,3.518978711,14.25511441,8.535134216,19.70591554,32.5,7.9,21.2162587,16.26330548,54.80783,83.43609,86.81210163,60.36585366,5.31140875,15.9,5.596410897,10.2,10.2,114300,5.161526186,31.66605083,60175,867730,21.51809895,16.21656506,51.31285077,2.805305252
Michigan,Oakland,26,26125,87,303451,7.753804403,27.75220645,17.74671561,32.95931798,76.65119443,7.467398031,9.613348119,5.975440845,73.73686757,82.13336123,69.91093817,5.992440954,35.57697552,31.24300431,15.31002468,78.59365993,9.498024063,38.86629538,2.775753911,19.45492979,79.14955693,10.39593773,25.26536344,86.41802004,10.90908648,34.10673783,2.875572333,8.234676439,8.214251514,14.57851289,26.4,8,19.91580246,12.14293337,144.81158,106.0315,84.48400637,63.65340965,4.228044703,10.8,7.84832054,10.6,9.2,153310,5.209556223,10.57961807,72078,1243970,21.53106586,15.93454826,51.22470799,4.786661588
Michigan,Washtenaw,26,26161,33,113921,8.499622545,18.97411101,22.88723326,19.6959033,63.1433151,4.78170311,9.728337181,3.737253009,66.49551268,67.94074402,70.42014817,4.399903442,35.4421924,37.75999508,13.01257801,76.20124209,5.854399979,27.90243151,1.971590839,15.59098761,83.80739899,11.91702496,23.50090852,82.58441815,7.979815837,31.03239526,1.728093152,9.817339209,7.765049589,12.84032347,23.9,7.7,24.64880607,8.51526154,177.49666,168.07921,88.51865266,67.68650461,3.432711352,12.2,10.33771734,10.5,8.4,49170,6.034895683,18.32547713,66040,364709,18.95812826,12.91056706,50.48079428,16.44648497
Michigan,Wayne,26,26163,370,992906,17.15261404,32.73504793,16.73959166,42.58012168,77.31777208,6.277951085,13.12623884,8.144249808,75.27517227,73.15862529,59.98597692,10.66004345,24.25822172,24.36832369,26.67085333,55.97743422,15.25709292,39.46434134,4.218818297,32.23406314,82.23593301,17.01831271,42.65416867,84.88087553,17.80907256,46.67151523,5.54404002,22.80980768,10.55590674,20.45850653,33.1,6.6,19.96727692,35.10260083,68.03707,67.16719,81.81858466,58.66477273,6.37678085,33.8,7.144745032,11.5,11.7,373930,4.330935207,32.38832617,43570,1749366,23.97548598,14.41190694,51.87559379,0.695600972
Minnesota,Hennepin,27,27053,165,611828,9.556865328,17.41578238,23.26685555,24.0797631,71.79551835,5.232003766,8.325235687,4.374119687,67.94376344,71.71306168,67.07379803,3.973132482,36.69505694,37.28371176,16.51655335,71.06429111,6.944569716,29.92200994,2.393642167,17.25176275,81.25696421,10.26317396,24.75829465,83.63756333,8.731826428,30.04160826,2.414748753,11.12113061,7.258864693,13.16436976,22.6,8.3,25.04422795,17.51212158,118.21945,94.28122,88.99188876,59.76714101,3.36515601,14,10.85722181,11.7,7,134890,4.809306356,13.33262081,71184,1232483,22.15762814,13.21933041,50.5793589,2.22496041
Minnesota,Olmsted,27,27109,29,106743,7.693606138,22.03276655,20.65204557,22.81398593,75.21884901,6.454079424,7.855212051,4.96233664,64.94951706,74.22256541,71.12186373,4.216593126,44.11061334,40.30904696,15.5708646,73.80823754,7.54287869,30.84929223,2.377205999,16.82685609,81.79649251,9.656600433,26.64193811,84.48350149,8.955840664,31.39489803,2.429927958,9.946048921,5.996565843,13.80625058,27,8.9,21.44508282,15.46647279,228.47936,98.62706,94.65116279,77.04280156,3.004281665,9.9,12.08431285,10.2,7,12880,3.026676547,9.454185676,72511,153102,24.66068373,14.74507191,51.0777129,16.59295103
Minnesota,Ramsey,27,27123,81,285068,11.47135982,19.35014172,19.746819,23.8488066,72.35398361,4.963757419,8.534504048,4.775648266,66.9074277,68.9727451,63.3923541,4.523524563,34.28767242,30.90580002,18.05959666,67.02659436,8.439042965,30.23985084,2.591677074,19.91461336,81.64814886,11.48620224,30.03344114,81.33150792,10.50418391,30.94560842,2.784156061,15.26495363,7.248932616,13.53672898,25.9,8,21.29634325,24.58347803,106.1076,82.67841,88.47980998,59.58952583,3.631141583,20.2,11.4469843,11.7,8.3,66830,5.320899829,14.3350314,60287,540649,23.39188642,13.62399635,51.24359797,0.187165775
Minnesota,St. Louis,27,27137,35,86244,8.296456565,24.35725732,22.6427624,25.02722856,75.02466259,6.324290385,8.545541719,5.754219424,68.34319257,67.70316776,67.38670864,5.368148509,43.8979071,31.18736724,19.74250846,68.13121724,7.988446733,31.90669612,2.660876119,19.73353857,78.34024396,11.52888201,29.83504244,84.00193637,11.31692987,32.29194379,2.971791661,13.43166133,6.302816901,17.83706305,27.8,7.8,23.05440725,15.70637855,125.23013,83.50835,88.20791311,63.63636364,5.809112256,16.6,15.56645429,8.7,9.6,24330,8.622287964,17.12784356,50156,199980,19.12791279,18.15631563,49.81848185,37.11456055
Mississippi,Harrison,28,28047,22,67793,20.01482011,29.13782986,12.58777602,40.85990146,76.8948741,5.79116723,9.190264482,7.404765979,72.41071645,71.43522193,54.14312097,7.927026389,32.65891316,29.51756229,24.14544422,54.8244273,12.62831856,36.44856254,3.394524508,30.34642072,73.68797221,15.04058384,39.21141563,84.04190993,14.68027967,38.27191598,4.124296019,23.03749797,9.898451123,21.22894092,32.9,5.9,13.57348092,42.64685,55.60796,68.39407,77.07110241,53.89375967,5.509657767,32.8,9.880343578,9.3,13.6,36620,15.78718876,17.7239764,42988,203234,24.31532126,14.12116083,50.76660401,22.84492665
Mississippi,Hinds,28,28049,52,172891,22.08078211,27.84585953,11.37783806,44.2025571,78.77172207,5.10281102,10.19512294,6.620316847,79.12453048,71.24053132,56.455749,7.271719176,29.9612756,23.90714034,22.11673077,51.81038689,14.68165723,34.77374531,3.65698041,32.9076152,79.00750126,15.25725688,44.02039724,88.10568335,14.81576427,40.79907167,4.815258168,26.17952004,15.08146379,19.27486223,36.1,4.9,12.41533178,40.8452158,74.51902,94.10146,86.63043478,61.03752759,5.40322001,31.4,14.08038997,10,13.3,63640,12.47854664,5.770427657,42903,241229,24.67406489,12.94081557,53.31987448,15.27651507
Mississippi,Madison,28,28089,1,622,20.4,6.5,14.7,17.3,40.5,0.9,11.3,1,75,46.1,52.1,2.3,30,31,15.1,57.2,2.7,12,1,21.4,80.3,15.7,28.3,77.9,6.4,37.5,0.7,27.3,10.77830977,15.07395479,29.8,7.3,15.40602819,22.59609481,133.37844,69.44841,84.21052632,66.90997567,4.31876704,16.6,12.66128643,10.2,10.3,16420,5.324823463,8.057576217,65870,105114,25.19359933,13.23991095,52.23757064,27.9812611
Missouri,Boone,29,29019,24,108500,13.03176682,21.04750599,20.18552627,23.80916037,68.49912719,4.743676498,9.754157604,4.243706912,67.596353,64.58391244,61.45597512,5.465199078,41.87940369,36.55879631,18.0195659,66.34306452,7.046434101,30.10074931,2.165243318,21.21122581,78.08833733,13.8797871,28.14385161,79.764,10.61291244,31.63011797,2.179470968,15.64318802,7.706422018,18.22102643,28.3,7,20.77289524,13.99639288,112.01664,61.7235,88.44121532,71.65354331,3.247393632,15.4,11.54457234,10,8,28540,8.401244206,10.68121346,52824,176594,20.23511558,11.34296749,51.48362912,18.78604543
Missouri,Buchanan,29,29021,24,76780,16.19033472,29.29955848,18.49476296,33.90401146,77.35687028,6.801334983,10.1116658,7.13248372,69.79479422,71.21663975,56.17542459,8.922388643,36.51895285,32.92804246,26.8203243,51.36850221,10.88653425,39.53496483,2.994268039,30.24905184,74.36874967,15.03842928,40.97693019,80.91154077,16.09456369,34.81041157,3.559017973,20.8741938,8.065296252,24.92204191,31.8,7.4,19.67566217,47.36335545,69.58474,60.71645,91.10816191,63.48547718,4.094666467,23.5,13.13131313,9.9,11.8,13660,6.798650826,11.21394716,47517,88938,22.73381457,15.31966089,49.50414896,13.3720474
Missouri,Cass,29,29037,3,2114,9.791296121,27.12507096,18.27932829,32.52459792,76.46561022,7.629375591,8.711116367,6.323888363,73.05052034,78.87667928,65.63831599,6.146357616,40.92218543,43.99768212,16.84531693,71.40591296,8.946357616,37.71684011,2.427956481,21.0255913,78.15543992,10.76130558,30.72511826,80.10179754,11.05269631,29.74053926,2.490681173,10.6397824,7.137750238,18.22181651,32.7,7.8,18.16264807,23.5533339,24.60557,34.0318,84.13978495,64.64891041,4.109862944,11.7,8.759583871,10.1,11.9,12080,8.961637142,13.42778635,64422,102845,24.52233944,16.18941125,51.18284798,32.40213917
